date,home_team,away_team,tournament,neutral,elo_diff_pre,outcome
1998-02-13,Morocco,Mozambique,African Cup of Nations,True,326.5019903970208,H
1998-02-15,Australia,Japan,Friendly,False,212.7871941985568,A
1998-02-15,Brazil,Jamaica,Gold Cup,True,338.2355496396815,H
1998-02-15,Burkina Faso,Guinea,African Cup of Nations,False,-24.72335883039409,H
1998-02-15,Cameroon,Algeria,African Cup of Nations,True,39.96864602091,H
1998-02-15,United States,Mexico,Gold Cup,False,53.73761485962268,A
1998-02-16,Ghana,DR Congo,African Cup of Nations,True,34.6878028840074,A
1998-02-16,Ivory Coast,Angola,African Cup of Nations,True,48.67694124827972,H
1998-02-16,South Africa,Namibia,African Cup of Nations,True,223.73377421578357,H
1998-02-16,Tunisia,Togo,African Cup of Nations,True,239.10937254466694,H
1998-02-17,Zambia,Mozambique,African Cup of Nations,True,199.7247114956167,H
1998-02-17,Egypt,Morocco,African Cup of Nations,True,-82.0357982173698,A
1998-02-18,Greece,Russia,Friendly,False,-27.086741582142167,D
1998-02-18,Israel,Turkey,Friendly,False,25.028649428340486,H
1998-02-18,Oman,Germany,Friendly,False,-487.7103271893459,A
1998-02-20,Cameroon,DR Congo,African Cup of Nations,True,109.77050086626286,A
1998-02-21,Burkina Faso,Tunisia,African Cup of Nations,False,-105.88625055420403,D
1998-02-21,Ivory Coast,Egypt,African Cup of Nations,True,-31.7519255921668,D
1998-02-21,United States,Netherlands,Friendly,False,-17.23822807175702,A
1998-02-22,Saudi Arabia,Germany,Friendly,False,-193.83942086710613,A
1998-02-22,Antigua and Barbuda,Dominica,Friendly,False,27.611558296519433,D
1998-02-22,Jamaica,Nigeria,Friendly,False,81.75899184387572,D
1998-02-22,Morocco,South Africa,African Cup of Nations,True,141.38160644235677,A
1998-02-24,Mexico,Netherlands,Friendly,True,-27.559838181250143,A
1998-02-24,Argentina,Serbia,Friendly,False,79.44350370336974,H
1998-02-25,Belgium,United States,Friendly,False,104.00938218939427,H
1998-02-25,Burkina Faso,Egypt,African Cup of Nations,False,-98.5222282838904,A
1998-02-25,DR Congo,South Africa,African Cup of Nations,True,-138.41491116499947,A
1998-02-25,France,Norway,Friendly,False,222.26583512026264,D
1998-02-25,Israel,Poland,Friendly,False,57.041671502981444,H
1998-02-27,Burkina Faso,DR Congo,African Cup of Nations,False,12.298280591471212,D
1998-02-28,South Africa,Egypt,African Cup of Nations,True,4.381300687233306,A
1998-03-01,Barbados,Saint Kitts and Nevis,Friendly,False,100.65262925784077,H
1998-03-01,China,Hong Kong,Dynasty Cup,True,365.34589800602544,H
1998-03-01,Japan,South Korea,Dynasty Cup,False,81.62989321760483,H
1998-03-03,Suriname,Curaçao,CFU Caribbean Cup qualification,True,47.14341065278245,D
1998-03-03,Aruba,French Guiana,CFU Caribbean Cup qualification,False,19.24170938661723,H
1998-03-03,Saint Lucia,Saint Kitts and Nevis,Friendly,False,56.36986809582595,H
1998-03-04,China,South Korea,Dynasty Cup,True,-95.09576209377633,A
1998-03-04,Japan,Hong Kong,Dynasty Cup,False,571.6777087309583,H
1998-03-05,Aruba,Curaçao,CFU Caribbean Cup qualification,False,-34.62145103104194,A
1998-03-05,Saint Vincent and the Grenadines,Saint Kitts and Nevis,Friendly,False,33.18418319832426,H
1998-03-05,Suriname,French Guiana,CFU Caribbean Cup qualification,True,125.30091572600577,D
1998-03-07,Japan,China,Dynasty Cup,False,212.8166153906759,A
1998-03-07,Aruba,Suriname,CFU Caribbean Cup qualification,False,-86.04244124050388,D
1998-03-07,Curaçao,French Guiana,CFU Caribbean Cup qualification,True,90.52686299855736,H
1998-03-08,Eswatini,Angola,COSAFA Cup qualification,False,-146.30645313555578,A
1998-03-08,Hong Kong,South Korea,Dynasty Cup,True,-479.9819701298968,A
1998-03-10,Argentina,Bulgaria,Friendly,False,106.77893249361932,H
1998-03-11,Haiti,Puerto Rico,CFU Caribbean Cup qualification,False,302.7897098381884,H
1998-03-13,Dominican Republic,Puerto Rico,CFU Caribbean Cup qualification,True,104.1336351362686,H
1998-03-14,Myanmar,Brunei,AFF Championship qualification,False,388.53641029768073,H
1998-03-14,United States,Paraguay,Friendly,False,134.1330023886485,D
1998-03-14,Alderney,Jersey,Muratti Vase,False,-550.3300142844885,A
1998-03-15,Haiti,Dominican Republic,CFU Caribbean Cup qualification,False,199.4597714844724,H
1998-03-16,Laos,Brunei,AFF Championship qualification,True,193.26352121071795,H
1998-03-18,Myanmar,Laos,AFF Championship qualification,False,197.9845765731709,H
1998-03-18,Mexico,Paraguay,Friendly,False,250.07513965925818,D
1998-03-18,Romania,Israel,Friendly,False,349.7933507026969,A
1998-03-18,Saint Lucia,Barbados,CFU Caribbean Cup qualification,False,41.3744417264877,H
1998-03-20,Saint Lucia,Saint Vincent and the Grenadines,CFU Caribbean Cup qualification,False,148.0110368514829,H
1998-03-20,Martinique,Barbados,CFU Caribbean Cup qualification,True,154.93245878068274,H
1998-03-22,Azerbaijan,Moldova,Friendly,False,37.261442761478975,H
1998-03-22,Saint Lucia,Martinique,CFU Caribbean Cup qualification,False,-93.40659300437233,A
1998-03-22,United States Virgin Islands,British Virgin Islands,Friendly,False,302.90033471259494,H
1998-03-24,Singapore,Philippines,AFF Championship qualification,False,561.151677943461,H
1998-03-25,Wales,Jamaica,Friendly,False,-87.62007457346863,D
1998-03-25,Switzerland,England,Friendly,False,-197.5422918796503,D
1998-03-25,Spain,Sweden,Friendly,False,256.3949253397402,H
1998-03-25,Scotland,Denmark,Friendly,False,-0.3795581205692997,A
1998-03-25,Russia,France,Friendly,False,-46.25688015646733,H
1998-03-25,Poland,Slovenia,Friendly,False,247.5714625377807,H
1998-03-25,Northern Ireland,Slovakia,Friendly,False,27.531600144109916,H
1998-03-25,Germany,Brazil,Friendly,False,42.68527077889348,A
1998-03-25,North Macedonia,Bulgaria,Friendly,False,-201.874858851947,H
1998-03-25,Czech Republic,Republic of Ireland,Friendly,False,203.1665139939687,H
1998-03-25,Colombia,Serbia,Friendly,False,43.57453615778468,D
1998-03-25,Belgium,Norway,Friendly,False,24.64792129911507,D
1998-03-25,Austria,Hungary,Friendly,False,286.8730143095245,A
1998-03-25,Malta,Finland,Friendly,False,-227.34964401810907,A
1998-03-26,Cambodia,Philippines,AFF Championship qualification,True,259.84367017536715,D
1998-03-28,Singapore,Cambodia,AFF Championship qualification,False,313.09892524432917,H
1998-03-29,Colombia,Paraguay,Friendly,True,18.23324920723735,D
1998-04-01,Saint Kitts and Nevis,British Virgin Islands,CFU Caribbean Cup qualification,False,196.35634362011592,H
1998-04-01,South Korea,Japan,Friendly,False,140.83066901211282,H
1998-04-01,Antigua and Barbuda,Saint Lucia,Friendly,False,21.946179267560638,D
1998-04-01,Dominica,Guadeloupe,CFU Caribbean Cup qualification,True,-42.05875239263992,D
1998-04-03,Guadeloupe,British Virgin Islands,CFU Caribbean Cup qualification,True,152.5066703845157,H
1998-04-03,Saint Kitts and Nevis,Dominica,CFU Caribbean Cup qualification,False,109.7559401174442,A
1998-04-05,Dominica,British Virgin Islands,CFU Caribbean Cup qualification,True,149.06359285746566,H
1998-04-05,Saint Kitts and Nevis,Guadeloupe,CFU Caribbean Cup qualification,False,36.30952942517297,H
1998-04-08,Romania,Greece,Friendly,False,239.2098072132353,H
1998-04-14,Iran,Kuwait,Friendly,False,155.4087739378258,D
1998-04-15,Slovakia,South Korea,Friendly,False,-105.24825933383227,D
1998-04-15,Mexico,Peru,Friendly,True,197.2981612073918,H
1998-04-15,Grenada,Anguilla,CFU Caribbean Cup qualification,True,248.592897506996,H
1998-04-15,Israel,Argentina,Friendly,False,-100.3228602073691,H
1998-04-18,North Macedonia,South Korea,Friendly,False,-230.59479926454492,D
1998-04-19,Antigua and Barbuda,Grenada,CFU Caribbean Cup qualification,False,-54.308040258655865,H
1998-04-19,Guyana,Anguilla,CFU Caribbean Cup qualification,True,33.449884054977474,H
1998-04-19,Zimbabwe,Namibia,COSAFA Cup,False,183.17383852029297,H
1998-04-20,Iran,Hungary,Friendly,False,289.16417241420163,A
1998-04-20,Jamaica,North Macedonia,Friendly,True,220.6849653103377,A
1998-04-21,Latvia,Lithuania,Baltic Cup,False,-28.63289202711462,A
1998-04-22,Sweden,France,Friendly,False,-53.06525522950096,D
1998-04-22,Slovenia,Czech Republic,Friendly,False,-226.05587886061153,A
1998-04-22,Serbia,South Korea,Friendly,False,77.7095888296817,H
1998-04-22,Russia,Turkey,Friendly,False,302.1845550582523,H
1998-04-22,Northern Ireland,Switzerland,Friendly,False,29.741339131791847,H
1998-04-22,Italy,Paraguay,Friendly,False,299.3114505107419,H
1998-04-22,Republic of Ireland,Argentina,Friendly,False,-27.29286923201903,A
1998-04-22,Iran,Jamaica,Friendly,False,112.78618578156579,H
1998-04-22,Scotland,Finland,Friendly,False,330.6623717370935,D
1998-04-22,Germany,Nigeria,Friendly,False,361.6343028259919,H
1998-04-22,England,Portugal,Friendly,False,195.2944587790205,H
1998-04-22,Denmark,Norway,Friendly,False,127.06658067488866,A
1998-04-22,Croatia,Poland,Friendly,False,260.48306810587724,H
1998-04-22,Chile,Colombia,Friendly,False,129.26697719970002,D
1998-04-22,Bulgaria,Morocco,Friendly,False,66.48397809102994,H
1998-04-22,Belgium,Romania,Friendly,False,41.516107807972276,D
1998-04-22,Austria,United States,Friendly,False,67.08636021620691,A
1998-04-22,Hungary,North Macedonia,Friendly,True,63.52574436351597,D
1998-04-24,Azerbaijan,Uzbekistan,Friendly,False,-163.13370239620372,H
1998-04-29,Brazil,Argentina,Friendly,False,377.72583542902976,A
1998-04-29,Chile,Lithuania,Friendly,False,334.3614439640628,H
1998-05-02,Tunisia,Georgia,Friendly,False,178.28845274704327,D
1998-05-03,Angola,Zambia,COSAFA Cup,False,-16.042681307704697,D
1998-05-04,Jersey,Guernsey,Muratti Vase,False,271.3876809076967,H
1998-05-04,Jamaica,Saudi Arabia,Friendly,True,-9.55380797948419,D
1998-05-06,Cayman Islands,Cuba,CFU Caribbean Cup qualification,False,-106.41623863854056,D
1998-05-08,Cuba,Bermuda,CFU Caribbean Cup qualification,True,77.53862867381031,H
1998-05-09,Estonia,Mexico,Friendly,True,-652.0718647144395,A
1998-05-09,Saudi Arabia,Trinidad and Tobago,Friendly,True,149.3187990920244,H
1998-05-10,Cayman Islands,Bermuda,CFU Caribbean Cup qualification,False,-8.25896741535189,H
1998-05-13,Iceland,Saudi Arabia,Friendly,True,-273.76245232271935,D
1998-05-14,Argentina,Bosnia and Herzegovina,Friendly,False,363.912013546309,H
1998-05-14,Corsica,Cameroon,Friendly,False,-19.71861452729945,A
1998-05-16,Estonia,Azerbaijan,Friendly,False,-28.296916048181856,D
1998-05-16,South Korea,Jamaica,Friendly,False,208.797865408877,H
1998-05-16,Zambia,Mozambique,COSAFA Cup,False,335.1139522800031,H
1998-05-16,United States,North Macedonia,Friendly,False,343.55323319589183,D
1998-05-17,Saudi Arabia,Namibia,Friendly,True,289.6161372586894,H
1998-05-17,Japan,Paraguay,Kirin Cup,False,159.07244997059684,D
1998-05-17,Latvia,Israel,Friendly,False,-148.73367208681202,A
1998-05-18,Canada,North Macedonia,Friendly,False,108.25424139447091,H
1998-05-19,Argentina,Chile,Friendly,False,166.52908952057874,H
1998-05-19,Cameroon,Burkina Faso,Friendly,False,258.033793567065,H
1998-05-19,South Korea,Jamaica,Friendly,False,218.04309704723437,D
1998-05-20,Norway,Mexico,Friendly,False,102.31230424400974,H
1998-05-20,South Africa,Zambia,Friendly,False,118.83346258723668,D
1998-05-21,Czech Republic,Paraguay,Kirin Cup,True,65.69244752261466,H
1998-05-21,Brittany,Cameroon,Friendly,False,-60.10353158221619,D
1998-05-23,Republic of Ireland,Mexico,Friendly,False,-95.87402443037672,D
1998-05-23,England,Saudi Arabia,Friendly,False,324.4893029767286,D
1998-05-24,Chile,Uruguay,Friendly,False,148.36580930191235,D
1998-05-24,Japan,Czech Republic,Kirin Cup,False,68.33300891171916,D
1998-05-24,Mozambique,Zimbabwe,COSAFA Cup,False,15.482095500248988,A
1998-05-24,United States,Kuwait,Friendly,False,157.34369557968853,H
1998-05-25,Argentina,South Africa,Friendly,False,236.27510758277708,H
1998-05-27,Morocco,England,King Hassan II Tournament,False,-36.1970873185237,A
1998-05-27,Poland,Russia,Friendly,False,-115.51302135658989,H
1998-05-27,Norway,Saudi Arabia,Friendly,False,260.55055351696774,H
1998-05-27,Netherlands,Cameroon,Friendly,False,363.069798727279,D
1998-05-27,South Korea,Czech Republic,Friendly,False,103.59644421667235,D
1998-05-27,Finland,Germany,Friendly,False,-381.2496615098389,D
1998-05-27,Belgium,France,King Hassan II Tournament,True,-175.38193417886578,A
1998-05-27,Austria,Tunisia,Friendly,False,87.49412629579479,H
1998-05-27,Hungary,Lithuania,Friendly,False,151.28975896910356,H
1998-05-28,Saint Kitts and Nevis,Trinidad and Tobago,SKN Football Festival,False,-63.73582833999262,H
1998-05-28,Sweden,Denmark,Friendly,False,40.577148422259825,H
1998-05-29,Belgium,England,King Hassan II Tournament,True,-181.44698798500008,D
1998-05-29,Morocco,France,King Hassan II Tournament,False,-73.04151346638287,D
1998-05-29,Serbia,Nigeria,Friendly,False,164.5882865139904,H
1998-05-30,Georgia,Russia,Friendly,False,-73.61967356566129,D
1998-05-30,Germany,Colombia,Friendly,False,361.07304211003384,H
1998-05-30,Namibia,Angola,COSAFA Cup,False,-53.22245438745381,D
1998-05-30,United States,Scotland,Friendly,False,117.57454141832022,D
1998-05-31,Luxembourg,Cameroon,Friendly,False,-418.2228468210212,A
1998-05-31,Chile,Tunisia,Friendly,True,64.56626149388421,H
1998-05-31,Japan,Mexico,Friendly,True,-82.67832392674109,A
1998-06-01,Netherlands,Paraguay,Friendly,False,291.8781530430301,H
1998-06-02,Sweden,Italy,Friendly,False,-15.891522680167554,H
1998-06-02,Austria,Liechtenstein,Friendly,False,623.3353714197801,H
1998-06-03,Saudi Arabia,Mexico,Friendly,True,-145.98384012503766,D
1998-06-03,Romania,Paraguay,Friendly,False,224.22081971820717,H
1998-06-03,Serbia,Japan,Friendly,True,60.58257667099224,H
1998-06-03,Malta,Wales,Friendly,False,-256.9021480280894,A
1998-06-03,Spain,Northern Ireland,Friendly,False,483.815663812896,H
1998-06-03,Croatia,Iran,Friendly,False,156.5120678828555,H
1998-06-03,Belgium,Colombia,Friendly,False,128.92452296686315,H
1998-06-03,Andorra,Brazil,Friendly,True,-653.4257943633966,A
1998-06-03,North Macedonia,Bosnia and Herzegovina,Friendly,False,58.66401538562309,D
1998-06-04,Estonia,Faroe Islands,UEFA Euro qualification,False,31.25160827114496,H
1998-06-04,South Korea,China,Friendly,False,165.95062242028712,D
1998-06-04,Chile,Morocco,Friendly,True,-16.57981080305376,D
1998-06-05,Bulgaria,Algeria,Friendly,False,292.21417930944267,H
1998-06-05,Denmark,Cameroon,Friendly,False,279.8899337765142,A
1998-06-05,Finland,France,Friendly,False,-310.8806870678429,A
1998-06-05,Germany,Luxembourg,Friendly,False,971.7640988921214,H
1998-06-05,Netherlands,Nigeria,Friendly,False,273.48913372987295,H
1998-06-06,Tunisia,Wales,Friendly,False,238.69763180702103,H
1998-06-06,Romania,Moldova,Friendly,False,564.5018655123799,H
1998-06-06,Kenya,Seychelles,Friendly,False,437.55500981908267,D
1998-06-06,Switzerland,Serbia,Friendly,False,-96.89960290669251,D
1998-06-06,Croatia,Australia,Friendly,False,29.247421611800974,H
1998-06-06,Belgium,Paraguay,Friendly,False,176.52864710182666,H
1998-06-06,Iceland,South Africa,Friendly,True,-248.92570503151956,D
1998-06-07,Belarus,Lithuania,Friendly,False,-76.98855811229282,H
1998-06-10,Brazil,Scotland,FIFA World Cup,True,322.51670087173625,H
1998-06-10,Morocco,Norway,FIFA World Cup,True,-105.47294377749336,D
1998-06-11,Cameroon,Austria,FIFA World Cup,True,-21.769271440050716,D
1998-06-11,Italy,Chile,FIFA World Cup,True,148.89056128536458,D
1998-06-12,France,South Africa,FIFA World Cup,False,361.3362337654753,H
1998-06-12,Paraguay,Bulgaria,FIFA World Cup,True,-84.19094302225335,D
1998-06-12,Saudi Arabia,Denmark,FIFA World Cup,True,-106.26543670809474,A
1998-06-13,Spain,Nigeria,FIFA World Cup,True,235.83924457654803,A
1998-06-13,Seychelles,Kenya,Friendly,False,-220.53712284990866,A
1998-06-13,Netherlands,Belgium,FIFA World Cup,True,132.5640041041197,D
1998-06-13,South Korea,Mexico,FIFA World Cup,True,-52.62289510234564,A
1998-06-14,Argentina,Japan,FIFA World Cup,True,94.38705826279852,H
1998-06-14,Jamaica,Croatia,FIFA World Cup,True,-111.08449536952662,A
1998-06-14,Serbia,Iran,FIFA World Cup,True,107.66901302239171,H
1998-06-15,England,Tunisia,FIFA World Cup,True,242.6813859100571,H
1998-06-15,Germany,United States,FIFA World Cup,True,246.59208222561892,H
1998-06-15,Romania,Colombia,FIFA World Cup,True,105.99838985515385,H
1998-06-16,Brazil,Morocco,FIFA World Cup,True,289.32393929326463,H
1998-06-16,Scotland,Norway,FIFA World Cup,True,-137.2034343257717,D
1998-06-17,Italy,Cameroon,FIFA World Cup,True,226.160552084571,H
1998-06-17,Chile,Austria,FIFA World Cup,True,83.50132846786187,D
1998-06-18,France,Saudi Arabia,FIFA World Cup,False,369.54095036864396,H
1998-06-18,South Africa,Denmark,FIFA World Cup,True,-163.58231217343518,D
1998-06-19,Nigeria,Bulgaria,FIFA World Cup,True,4.0262219205715155,H
1998-06-19,Spain,Paraguay,FIFA World Cup,True,214.35087953943162,D
1998-06-20,Belgium,Mexico,FIFA World Cup,True,-97.55385785087265,D
1998-06-20,Japan,Croatia,FIFA World Cup,True,-114.32393638458257,A
1998-06-20,Netherlands,South Korea,FIFA World Cup,True,142.26169145366634,H
1998-06-21,United States,Iran,FIFA World Cup,True,46.19513968461024,A
1998-06-21,Argentina,Jamaica,FIFA World Cup,True,197.4036602782146,H
1998-06-21,Germany,Serbia,FIFA World Cup,True,178.19202492014415,D
1998-06-22,Estonia,Andorra,Friendly,False,-68.91639015189412,H
1998-06-22,Romania,England,FIFA World Cup,True,-96.39157642571627,H
1998-06-22,Colombia,Tunisia,FIFA World Cup,True,33.742185593255954,H
1998-06-23,Brazil,Norway,FIFA World Cup,True,229.4911379693442,A
1998-06-23,Chile,Cameroon,FIFA World Cup,True,116.89573313516803,D
1998-06-23,Italy,Austria,FIFA World Cup,True,223.52542988043137,H
1998-06-23,Scotland,Morocco,FIFA World Cup,True,-21.44010387454091,A
1998-06-24,Andorra,Azerbaijan,Friendly,True,66.69852013555578,D
1998-06-24,France,Denmark,FIFA World Cup,False,246.21992812812346,H
1998-06-24,Nigeria,Paraguay,FIFA World Cup,True,87.13826200982658,A
1998-06-24,South Africa,Saudi Arabia,FIFA World Cup,True,10.027986824760319,D
1998-06-24,Spain,Bulgaria,FIFA World Cup,True,157.6034545792429,H
1998-06-25,United States,Serbia,FIFA World Cup,True,-151.584309091033,A
1998-06-25,Netherlands,Mexico,FIFA World Cup,True,58.09491172309049,D
1998-06-25,Belgium,South Korea,FIFA World Cup,True,76.46877544248173,D
1998-06-25,Estonia,Latvia,Baltic Cup,False,-2.9710661620874816,A
1998-06-25,Germany,Iran,FIFA World Cup,True,279.7094683335565,H
1998-06-26,Romania,Tunisia,FIFA World Cup,True,247.19440516142163,D
1998-06-26,Argentina,Croatia,FIFA World Cup,True,32.841593346005084,H
1998-06-26,Azerbaijan,Lithuania,Friendly,True,-157.31018792054078,H
1998-06-26,Colombia,England,FIFA World Cup,True,-179.42072079860418,A
1998-06-26,Japan,Jamaica,FIFA World Cup,True,67.61619773128086,A
1998-06-26,Latvia,Andorra,Friendly,True,-17.82530678648118,H
1998-06-27,Thailand,China,Friendly,False,-107.60049561058622,A
1998-06-27,Italy,Norway,FIFA World Cup,True,23.850406559922476,H
1998-06-27,Brazil,Chile,FIFA World Cup,True,287.80448668685585,H
1998-06-28,Estonia,Lithuania,Baltic Cup,False,-145.5744555467761,D
1998-06-28,France,Paraguay,FIFA World Cup,False,311.82480257810994,H
1998-06-28,Nigeria,Denmark,FIFA World Cup,True,-67.16813210477676,A
1998-06-29,Germany,Mexico,FIFA World Cup,True,137.11177915935673,H
1998-06-29,Lithuania,Andorra,Friendly,True,89.99051637864727,H
1998-06-29,Netherlands,Serbia,FIFA World Cup,True,58.21223673313193,H
1998-06-30,Argentina,England,FIFA World Cup,True,-14.73822456715925,D
1998-06-30,Romania,Croatia,FIFA World Cup,True,39.789005261203556,A
1998-07-02,Oman,Syria,Friendly,False,5.663739971847008,A
1998-07-03,France,Italy,FIFA World Cup,False,129.53291489860248,D
1998-07-03,Brazil,Denmark,FIFA World Cup,True,205.9638545190851,H
1998-07-04,Germany,Croatia,FIFA World Cup,True,174.16083991293613,A
1998-07-04,Netherlands,Argentina,FIFA World Cup,True,36.44645334938264,H
1998-07-05,Rwanda,Tanzania,Friendly,False,79.02895752756672,H
1998-07-06,Malawi,Mozambique,Friendly,False,106.35275479454549,H
1998-07-06,Rwanda,Tanzania,Friendly,False,102.32035207717468,D
1998-07-07,Brazil,Netherlands,FIFA World Cup,True,91.8976841853314,D
1998-07-08,France,Croatia,FIFA World Cup,False,138.43427852038621,H
1998-07-08,Malawi,Mozambique,Friendly,False,120.41491237787613,D
1998-07-10,Uganda,Tanzania,Friendly,False,200.5773376026873,H
1998-07-11,Malawi,Mozambique,Friendly,False,113.74809660070423,D
1998-07-11,Netherlands,Croatia,FIFA World Cup,True,67.93165620644686,A
1998-07-12,France,Brazil,FIFA World Cup,False,31.397971587588927,H
1998-07-15,Ukraine,Poland,Friendly,False,98.4987066347528,A
1998-07-18,Uganda,Kenya,Friendly,False,29.399179999021726,D
1998-07-18,Malawi,Zimbabwe,Friendly,False,-24.633166324657168,H
1998-07-19,Mozambique,Angola,COSAFA Cup,False,-46.0190005347099,D
1998-07-20,Lebanon,Palestine,Arab Cup qualification,False,146.67284979582382,H
1998-07-20,Malawi,Zimbabwe,Friendly,False,-3.217538518270203,D
1998-07-20,Syria,Jordan,Arab Cup qualification,True,44.0103181883112,H
1998-07-22,Curaçao,Haiti,CFU Caribbean Cup,True,-68.49856862964862,A
1998-07-22,Jamaica,Cayman Islands,CFU Caribbean Cup,False,475.96341665194745,H
1998-07-22,Martinique,Dominica,CFU Caribbean Cup,True,182.58398120854304,H
1998-07-22,Senegal,Cape Verde,Friendly,False,213.91393212590242,H
1998-07-22,Trinidad and Tobago,Antigua and Barbuda,CFU Caribbean Cup,False,295.4173321524736,H
1998-07-23,Palestine,Syria,Arab Cup qualification,True,-128.32688513416429,A
1998-07-23,Lebanon,Jordan,Arab Cup qualification,False,135.29772772421484,A
1998-07-24,Antigua and Barbuda,Dominica,CFU Caribbean Cup,True,-84.36654943511394,H
1998-07-24,Burkina Faso,Niger,Friendly,False,129.07226328395632,H
1998-07-24,Cayman Islands,Haiti,CFU Caribbean Cup,True,-197.65652755831206,A
1998-07-24,Jamaica,Curaçao,CFU Caribbean Cup,False,398.9314187315433,H
1998-07-24,Trinidad and Tobago,Martinique,CFU Caribbean Cup,False,8.58993085591078,H
1998-07-25,Benin,Ghana,Friendly,False,-154.07997020091761,A
1998-07-26,Trinidad and Tobago,Dominica,CFU Caribbean Cup,False,253.51599342725217,H
1998-07-26,Senegal,Mali,Friendly,False,65.04310583425149,H
1998-07-26,Lebanon,Syria,Arab Cup qualification,False,4.859427736899534,A
1998-07-26,Niger,Ivory Coast,Friendly,False,-140.41174150338588,H
1998-07-26,Jamaica,Haiti,CFU Caribbean Cup,False,280.5921545114095,H
1998-07-26,Curaçao,Cayman Islands,CFU Caribbean Cup,True,88.39558287736509,A
1998-07-26,Antigua and Barbuda,Martinique,CFU Caribbean Cup,True,-262.8892652006143,H
1998-07-26,Jordan,Palestine,Arab Cup qualification,True,78.97441045692585,D
1998-07-29,Jamaica,Antigua and Barbuda,CFU Caribbean Cup,True,300.24800694572446,H
1998-07-29,Trinidad and Tobago,Haiti,CFU Caribbean Cup,False,158.3692511930401,H
1998-07-30,Guam,Northern Mariana Islands,Friendly,True,-329.33796033433237,H
1998-07-31,Antigua and Barbuda,Haiti,CFU Caribbean Cup,True,-99.17802175026623,A
1998-07-31,Kenya,Djibouti,African Cup of Nations qualification,False,396.3654438507226,H
1998-07-31,Libya,Algeria,African Cup of Nations qualification,False,72.32804861706245,A
1998-07-31,Trinidad and Tobago,Jamaica,CFU Caribbean Cup,False,-21.64891870311135,A
1998-08-01,Uganda,Rwanda,African Cup of Nations qualification,False,211.52592368204387,H
1998-08-01,Palau,Guam,Friendly,False,387.69315881877696,A
1998-08-01,Namibia,Malawi,African Cup of Nations qualification,False,79.1315462342443,H
1998-08-02,Benin,Angola,African Cup of Nations qualification,False,-187.2733161105898,H
1998-08-02,Botswana,Mozambique,African Cup of Nations qualification,False,-151.1857292790744,D
1998-08-02,Burundi,Tanzania,African Cup of Nations qualification,False,260.4629638606384,H
1998-08-02,Chad,Congo,African Cup of Nations qualification,False,-22.349981643166302,D
1998-08-02,Equatorial Guinea,Gabon,African Cup of Nations qualification,False,-63.89069955356422,A
1998-08-02,Lesotho,Mauritius,African Cup of Nations qualification,False,105.064494398041,D
1998-08-02,Mali,Cape Verde,African Cup of Nations qualification,False,245.68415692366284,H
1998-08-02,Niger,Liberia,African Cup of Nations qualification,False,124.7481438682064,H
1998-08-02,São Tomé and Príncipe,Togo,African Cup of Nations qualification,True,-19.691193272978126,A
1998-08-02,Eswatini,Madagascar,African Cup of Nations qualification,False,-202.97073227534565,A
1998-08-03,Guam,Northern Mariana Islands,Friendly,True,-240.3774111319549,A
1998-08-07,Madagascar,Comoros,Indian Ocean Island Games,True,289.55156673222086,H
1998-08-07,Réunion,Mauritius,Indian Ocean Island Games,False,282.5503003125125,H
1998-08-08,Zambia,Namibia,COSAFA Cup,False,357.17739459340146,D
1998-08-09,Benin,Niger,Friendly,False,-64.77083884865965,D
1998-08-09,Seychelles,Comoros,Indian Ocean Island Games,True,-68.96777856881977,H
1998-08-11,Réunion,Mauritius,Indian Ocean Island Games,False,301.03536948463693,H
1998-08-11,Madagascar,Seychelles,Indian Ocean Island Games,True,343.8054497913497,H
1998-08-12,Azerbaijan,Georgia,Friendly,False,-179.4285048996744,H
1998-08-13,Madagascar,Mauritius,Indian Ocean Island Games,True,339.45120189724025,H
1998-08-13,Réunion,Seychelles,Indian Ocean Island Games,False,327.15116540137547,H
1998-08-14,Algeria,Libya,African Cup of Nations qualification,False,199.98519912297252,H
1998-08-15,Réunion,Madagascar,Indian Ocean Island Games,False,-29.04711370256905,D
1998-08-15,Mauritius,Seychelles,Indian Ocean Island Games,True,17.45845591055354,A
1998-08-15,Thailand,Uzbekistan,Friendly,False,50.321223168592724,H
1998-08-15,Kenya,Djibouti,African Cup of Nations qualification,False,409.336872310472,H
1998-08-15,Mozambique,Botswana,African Cup of Nations qualification,False,334.8011627958033,H
1998-08-15,Malawi,Namibia,African Cup of Nations qualification,False,78.22766971677652,A
1998-08-15,Tanzania,Burundi,African Cup of Nations qualification,False,-75.0648185509067,A
1998-08-16,Liberia,Niger,African Cup of Nations qualification,False,50.87003046320797,H
1998-08-16,Lithuania,Moldova,Friendly,False,223.11356425605845,D
1998-08-16,Gabon,Equatorial Guinea,African Cup of Nations qualification,False,312.97987828746705,H
1998-08-16,Rwanda,Uganda,African Cup of Nations qualification,False,-48.06221810483885,D
1998-08-16,Cape Verde,Mali,African Cup of Nations qualification,False,-73.06272105255744,D
1998-08-16,Angola,Benin,African Cup of Nations qualification,False,325.7406543751056,H
1998-08-16,Congo,Chad,African Cup of Nations qualification,False,219.7803883878687,D
1998-08-18,Armenia,Lebanon,Friendly,False,84.57051582639133,H
1998-08-18,Poland,Israel,Friendly,False,108.20616086555628,H
